WS_HR,O3,PM10,PM25-3,PM25-2,PM25,ANS
0.1714285714285714,60.0,45,25,26,23,30
0.3571428571428571,81.0,55,26,23,30,41
0.37142857142857144,55.0,56,51,48,37,26
0.3142857142857143,51.0,68,48,37,26,32
0.21428571428571427,38.0,39,37,26,32,31
0.05714285714285714,34.0,38,26,32,31,30
0.12857142857142856,29.0,33,32,31,30,23
0.22857142857142856,22.0,45,31,30,23,24
0.2857142857142857,19.0,51,30,23,24,29
0.21428571428571427,14.0,42,23,24,29,32
0.18571428571428572,10.0,47,24,29,32,40
0.15714285714285714,19.0,59,32,40,37,32
0.15714285714285714,23.0,45,40,37,32,17
0.12857142857142856,22.0,46,37,32,17,24
0.18571428571428572,35.0,25,32,17,24,15
0.12857142857142856,28.0,33,17,24,15,21
0.0857142857142857,20.0,22,24,15,21,14
0.12857142857142856,24.0,35,15,21,14,20
0.11428571428571428,27.0,40,21,14,20,22
0.07142857142857142,35.0,44,14,20,22,20
0.11428571428571428,39.0,33,20,22,20,28
0.2571428571428571,47.0,34,22,20,28,20
0.02857142857142857,61.0,31,20,28,20,23
0.41428571428571426,66.0,42,28,20,23,23
0.2714285714285714,62.0,53,20,23,23,29
0.11428571428571428,42.0,56,23,23,29,29
0.22857142857142856,33.0,56,23,29,29,15
0.05714285714285714,40.0,54,29,29,15,14
0.0857142857142857,40.0,40,29,15,14,7
0.15714285714285714,30.0,38,15,14,7,16
0.14285714285714285,19.0,19,14,7,16,14
0.12857142857142856,12.0,20,7,16,14,13
0.14285714285714285,7.3,17,16,14,13,4
0.07142857142857142,5.8,31,13,4,7,11
0.05714285714285714,6.4,21,4,7,11,12
0.14285714285714285,7.9,17,7,11,12,7
0.12857142857142856,8.2,0,11,12,7,0
0.04285714285714285,21.0,28,4,4,7,4
0.2714285714285714,30.0,38,7,4,13,12
0.14285714285714285,32.0,45,4,13,12,20
0.12857142857142856,11.0,25,14,14,14,18
0.12857142857142856,12.0,19,14,14,18,15
0.5,16.0,33,14,18,15,14
0.48571428571428565,17.0,37,18,15,14,16
0.45714285714285713,18.0,51,15,14,16,20
0.48571428571428565,20.0,54,14,16,20,18
0.44285714285714284,19.0,46,16,20,18,25
0.48571428571428565,24.0,36,20,18,25,17
0.5428571428571428,31.0,24,18,25,17,21
0.6428571428571428,34.0,40,25,17,21,22
0.6285714285714286,41.0,35,17,21,22,20
0.7285714285714284,49.0,41,21,22,20,24
0.7000000000000001,57.0,67,22,20,24,28
0.6714285714285714,57.0,82,20,24,28,41
0.45714285714285713,29.0,51,51,57,36,23
0.5,23.0,60,57,36,23,18
0.42857142857142855,21.0,49,36,23,18,16
0.48571428571428565,20.0,33,23,18,16,29
0.42857142857142855,17.0,25,18,16,29,17
0.48571428571428565,16.0,21,16,29,17,22
0.42857142857142855,14.0,35,29,17,22,10
0.44285714285714284,15.0,37,17,22,10,10
0.48571428571428565,13.0,36,22,10,10,9
0.5142857142857142,15.0,37,10,10,9,7
0.557142857142857,12.0,34,10,9,7,16
0.5428571428571428,14.0,46,9,7,16,10
0.5285714285714286,19.0,28,7,16,10,9
0.5857142857142856,29.0,31,16,10,9,9
0.5142857142857142,30.0,31,10,9,9,15
0.42857142857142855,42.0,45,9,9,15,17
0.44285714285714284,45.0,56,9,15,17,12
0.42857142857142855,48.0,63,15,17,12,9
0.39999999999999997,46.0,45,17,12,9,14
0.45714285714285713,42.0,40,12,9,14,16
0.44285714285714284,32.0,32,9,14,16,16
0.39999999999999997,27.0,43,14,16,16,19
0.3428571428571428,20.0,32,16,16,19,19
0.19999999999999998,12.0,24,16,19,19,22
0.22857142857142856,9.7,15,19,19,22,17
0.37142857142857144,13.0,25,19,22,17,11
0.38571428571428573,12.0,17,22,17,11,5
0.3,13.0,23,11,5,9,10
0.2857142857142857,13.0,37,5,9,10,12
0.2857142857142857,12.0,33,9,10,12,4
0.37142857142857144,18.0,12,3,3,8,5
0.6285714285714286,39.0,51,8,5,14,17
0.7000000000000001,43.0,44,5,14,17,21
0.6857142857142856,45.0,48,14,17,21,17
0.5714285714285714,49.0,44,17,21,17,14
0.45714285714285713,44.0,60,21,17,14,20
0.5428571428571428,41.0,49,17,14,20,16
0.39999999999999997,38.0,48,14,20,16,22
0.2571428571428571,29.0,46,20,16,22,13
0.2714285714285714,22.0,61,16,22,13,14
0.3285714285714285,18.0,42,22,13,14,13
0.09999999999999999,11.0,33,13,14,13,13
0.24285714285714283,6.1,21,14,13,13,16
0.21428571428571427,12.0,22,13,13,16,5
0.3571428571428571,8.4,41,3,4,9,13
0.41428571428571426,13.0,34,4,9,13,11
0.5428571428571428,18.0,40,9,13,11,13
0.5285714285714286,27.0,20,13,11,13,6
0.5857142857142856,36.0,47,11,13,6,16
0.6,50.0,42,13,6,16,11
0.47142857142857136,52.0,44,6,16,11,23
0.5142857142857142,56.0,36,16,11,23,14
0.41428571428571426,60.0,43,11,23,14,22
0.44285714285714284,45.0,46,23,14,22,19
0.47142857142857136,38.0,32,14,22,19,20
0.39999999999999997,36.0,30,22,19,20,14
0.41428571428571426,27.0,26,19,20,14,9
0.42857142857142855,18.0,31,20,14,9,13
0.3,10.0,18,14,9,13,16
0.24285714285714283,7.2,33,9,13,16,19
0.5142857142857142,14.0,40,13,16,19,22
0.6142857142857142,17.0,37,16,19,22,17
0.5857142857142856,16.0,31,19,22,17,9
0.48571428571428565,14.0,19,22,17,9,0
0.37142857142857144,15.0,27,3,3,10,11
0.3571428571428571,14.0,23,3,10,11,18
0.38571428571428573,15.0,6,10,11,18,11
0.5428571428571428,18.0,4,11,18,11,11
0.6,27.0,4,18,11,11,8
0.6428571428571428,33.0,7,11,11,8,11
0.6285714285714286,43.0,16,11,8,11,16
0.557142857142857,51.0,22,8,11,16,23
0.3285714285714285,52.0,24,11,16,23,25
0.42857142857142855,54.0,25,16,23,25,17
0.42857142857142855,47.0,28,23,25,17,11
0.42857142857142855,37.0,29,25,17,11,6
0.42857142857142855,33.0,27,17,11,6,7
0.42857142857142855,26.0,22,11,6,7,9
0.3428571428571428,19.0,20,6,7,9,12
0.22857142857142856,15.0,15,7,9,12,14
0.3285714285714285,12.0,23,9,12,14,11
0.39999999999999997,11.0,38,12,14,11,16
0.42857142857142855,12.0,39,14,11,16,11
0.44285714285714284,14.0,32,11,16,11,14
0.41428571428571426,11.0,28,16,11,14,7
0.39999999999999997,11.0,26,11,14,7,7
0.41428571428571426,13.0,19,14,7,7,5
0.39999999999999997,15.0,5,3,3,6,6
0.38571428571428573,16.0,12,3,6,6,12
0.6285714285714286,24.0,17,6,6,12,7
0.6285714285714286,34.0,18,6,12,7,18
0.5857142857142856,42.0,37,12,7,18,21
0.42857142857142855,41.0,23,7,18,21,21
0.45714285714285713,45.0,23,18,21,21,34
0.45714285714285713,50.0,47,21,21,34,27
0.41428571428571426,44.0,56,21,34,27,21
0.42857142857142855,35.0,57,34,27,21,15
0.3428571428571428,33.0,40,27,21,15,13
0.3142857142857143,27.0,21,21,15,13,11
0.3142857142857143,13.0,24,15,13,11,9
0.05714285714285714,5.9,29,13,11,9,15
0.2571428571428571,1.3,45,11,9,15,20
0.2714285714285714,1.0,45,9,15,20,18
0.2571428571428571,0.8,35,15,20,18,16
0.2714285714285714,1.7,21,20,18,16,19
0.18571428571428572,2.8,21,18,16,19,13
0.2857142857142857,3.5,21,16,19,13,12
0.22857142857142856,4.7,21,19,13,12,13
0.19999999999999998,4.9,21,13,12,13,15
0.14285714285714285,3.8,23,12,13,15,13
0.15714285714285714,3.8,33,13,15,13,9
0.3285714285714285,6.6,42,15,13,9,7
0.2714285714285714,12.0,45,13,9,7,21
0.41428571428571426,21.0,46,9,7,21,21
0.38571428571428573,33.0,53,7,21,21,36
0.39999999999999997,54.0,49,21,21,36,22
0.24285714285714283,51.0,46,21,36,22,22
0.3571428571428571,38.0,38,36,22,22,16
0.22857142857142856,25.0,55,22,22,16,14
0.38571428571428573,23.0,39,22,16,14,12
0.44285714285714284,23.0,19,16,14,12,6
0.3428571428571428,23.0,12,14,12,6,11
0.11428571428571428,21.0,20,12,6,11,15
0.14285714285714285,20.0,45,6,11,15,12
0.2714285714285714,12.0,33,11,15,12,13
0.2857142857142857,7.9,36,15,12,13,13
0.3,4.5,22,12,13,13,21
0.21428571428571427,4.9,33,13,13,21,18
0.3285714285714285,7.2,33,13,21,18,12
0.2571428571428571,9.7,26,21,18,12,10
0.15714285714285714,8.1,20,18,12,10,14
0.2571428571428571,4.3,23,12,10,14,12
0.2714285714285714,2.6,24,10,14,12,10
0.24285714285714283,5.9,29,14,12,10,10
0.22857142857142856,7.7,29,12,10,10,13
0.21428571428571427,8.8,28,10,10,13,11
0.07142857142857142,13.0,24,10,13,11,8
0.11428571428571428,24.0,31,13,11,8,8
0.18571428571428572,29.0,37,11,8,8,18
0.21428571428571427,38.0,46,8,8,18,22
0.12857142857142856,49.0,38,8,18,22,21
0.19999999999999998,53.0,55,18,22,21,13
0.2714285714285714,42.0,41,22,21,13,21
0.21428571428571427,47.0,40,21,13,21,26
0.18571428571428572,44.0,35,13,21,26,28
0.0857142857142857,47.0,40,21,26,28,18
0.07142857142857142,48.0,38,26,28,18,21
0.07142857142857142,42.0,24,28,18,21,16
0.1714285714285714,32.0,33,18,21,16,24
0.12857142857142856,28.0,38,21,16,24,31
0.1714285714285714,36.0,47,16,24,31,38
0.15714285714285714,40.0,41,24,31,38,24
0.02857142857142857,33.0,41,31,38,24,18
0.18571428571428572,26.0,32,38,24,18,12
0.1714285714285714,24.0,31,24,18,12,25
0.22857142857142856,21.0,37,18,12,25,21
0.2714285714285714,15.0,50,12,25,21,29
0.21428571428571427,9.8,52,25,21,29,22
0.18571428571428572,6.2,39,21,29,22,20
0.07142857142857142,7.0,32,29,22,20,26
0.05714285714285714,24.0,54,22,20,26,29
0.0857142857142857,47.0,60,20,26,29,29
0.0857142857142857,72.0,60,26,29,29,32
0.2714285714285714,101.0,56,29,29,32,37
0.2857142857142857,104.0,65,29,32,37,47
0.3428571428571428,49.0,66,48,43,35,28
0.3428571428571428,41.0,44,43,35,28,22
0.2857142857142857,36.0,39,35,28,22,18
0.1714285714285714,29.0,40,28,22,18,14
0.19999999999999998,18.0,43,22,18,14,24
0.18571428571428572,22.0,60,18,14,24,24
0.2571428571428571,21.0,49,14,24,24,25
0.2714285714285714,23.0,58,24,24,25,26
0.12857142857142856,18.0,34,24,25,26,24
0.19999999999999998,17.0,24,25,26,24,23
0.24285714285714283,18.0,26,26,24,23,22
0.19999999999999998,15.0,26,24,23,22,27
0.18571428571428572,15.0,30,23,22,27,24
0.2571428571428571,18.0,31,22,27,24,15
0.19999999999999998,20.0,40,27,24,15,8
0.15714285714285714,22.0,48,24,15,8,16
0.014285714285714285,32.0,64,15,8,16,24
0.2857142857142857,44.0,48,8,16,24,25
0.3142857142857143,67.0,33,16,24,25,30
0.3571428571428571,78.0,35,24,25,30,26
0.41428571428571426,86.0,38,25,30,26,41
0.14285714285714285,56.0,46,26,41,34,45
0.19999999999999998,27.0,31,45,43,30,18
0.14285714285714285,20.0,40,43,30,18,22
0.1714285714285714,16.0,42,30,18,22,17
0.14285714285714285,12.0,60,18,22,17,22
0.3571428571428571,14.0,77,22,17,22,15
0.3285714285714285,6.8,65,17,22,15,16
0.2571428571428571,5.0,33,22,15,16,9
0.19999999999999998,7.1,4,15,16,9,5
0.09999999999999999,14.0,25,9,5,9,12
0.11428571428571428,14.0,25,5,9,12,12
0.22857142857142856,9.2,10,9,12,12,16
0.21428571428571427,7.4,19,12,12,16,16
0.12857142857142856,7.2,27,12,16,16,16
0.14285714285714285,11.0,41,16,16,16,15
0.1714285714285714,21.0,33,16,16,15,14
0.14285714285714285,25.0,40,16,15,14,16
0.18571428571428572,34.0,24,15,14,16,15
0.3142857142857143,40.0,25,14,16,15,15
0.21428571428571427,42.0,17,16,15,15,15
0.1714285714285714,38.0,18,15,15,15,13
0.0857142857142857,36.0,19,15,15,13,15
0.11428571428571428,38.0,17,15,13,15,15
0.0857142857142857,44.0,23,13,15,15,16
0.14285714285714285,58.0,24,15,15,16,21
0.05714285714285714,44.0,19,15,16,21,24
0.22857142857142856,28.0,27,16,21,24,25
0.24285714285714283,25.0,23,21,24,25,24
0.2714285714285714,28.0,23,24,25,24,27
0.37142857142857144,27.0,28,25,24,27,27
0.3285714285714285,27.0,31,24,27,27,26
0.2714285714285714,28.0,47,27,27,26,27
0.2571428571428571,29.0,39,27,26,27,25
0.24285714285714283,31.0,41,26,27,25,18
0.21428571428571427,30.0,55,27,25,18,18
0.21428571428571427,30.0,55,25,18,18,18
0.21428571428571427,30.0,55,18,18,18,18
0.21428571428571427,30.0,55,18,18,18,18
0.21428571428571427,30.0,55,18,18,18,15
0.37142857142857144,30.0,39,18,18,15,15
0.39999999999999997,39.0,43,18,15,15,18
0.2571428571428571,48.0,23,15,15,18,21
0.09999999999999999,59.0,38,15,18,21,23
0.44285714285714284,69.0,49,18,21,23,27
0.37142857142857144,70.0,73,21,23,27,31
0.2571428571428571,68.0,58,23,27,31,30
0.1714285714285714,77.0,24,27,31,30,27
0.12857142857142856,72.0,21,31,30,27,26
0.11428571428571428,59.0,43,30,27,26,17
0.12857142857142856,52.0,70,27,26,17,23
0.2857142857142857,31.0,72,26,17,23,19
0.22857142857142856,27.0,64,17,23,19,27
0.24285714285714283,27.0,62,23,19,27,18
0.18571428571428572,36.0,50,19,27,18,30
0.5428571428571428,34.0,27,18,13,11,20
0.6142857142857142,41.0,40,13,11,20,17
0.5142857142857142,50.0,60,11,20,17,25
0.6,54.0,66,20,17,25,21
0.5285714285714286,58.0,90,17,25,21,29
0.47142857142857136,63.0,55,25,21,29,31
0.5285714285714286,71.0,66,21,29,31,26
0.47142857142857136,64.0,36,29,31,26,33
0.5,69.0,75,31,26,33,38
0.5142857142857142,60.0,63,26,33,38,38
0.42857142857142855,55.0,71,33,38,38,32
0.41428571428571426,54.0,49,38,38,32,28
0.5142857142857142,48.0,51,38,32,28,33
0.7571428571428571,49.0,61,32,28,33,29
0.7428571428571429,47.0,58,28,33,29,25
0.5857142857142856,50.0,55,33,29,25,22
0.5714285714285714,49.0,44,29,25,22,20
0.6,47.0,39,25,22,20,19
0.5285714285714286,45.0,35,22,20,19,21
0.6285714285714286,38.0,23,20,19,21,20
0.5714285714285714,37.0,30,19,21,20,18
0.5714285714285714,40.0,24,21,20,18,12
0.48571428571428565,38.0,22,20,18,12,15
0.5142857142857142,35.0,20,18,12,15,13
0.6285714285714286,37.0,21,12,15,13,18
0.7857142857142857,44.0,40,15,13,18,27
0.8571428571428571,54.0,46,13,18,27,30
0.7571428571428571,56.0,71,18,27,30,44
0.3428571428571428,49.0,71,65,50,38,10
0.5428571428571428,51.0,42,50,38,10,15
0.42857142857142855,49.0,32,38,10,15,15
0.47142857142857136,44.0,34,10,15,15,15
0.42857142857142855,40.0,34,15,15,15,13
0.3285714285714285,37.0,33,15,15,13,12
0.41428571428571426,35.0,34,15,13,12,22
0.48571428571428565,29.0,45,13,12,22,27
0.5285714285714286,25.0,54,12,22,27,23
0.5428571428571428,25.0,53,22,27,23,20
0.48571428571428565,24.0,49,27,23,20,12
0.47142857142857136,23.0,54,23,20,12,21
0.45714285714285713,22.0,40,20,12,21,18
0.39999999999999997,20.0,44,12,21,18,20
0.39999999999999997,19.0,30,21,18,20,22
0.47142857142857136,24.0,32,18,20,22,20
0.557142857142857,29.0,30,20,22,20,24
0.6,38.0,45,22,20,24,12
0.6142857142857142,39.0,39,20,24,12,21
0.5857142857142856,43.0,49,24,12,21,16
0.44285714285714284,52.0,47,12,21,16,22
0.3285714285714285,50.0,55,21,16,22,15
0.37142857142857144,47.0,39,16,22,15,22
0.42857142857142855,46.0,15,22,15,22,16
0.3571428571428571,39.0,11,15,22,16,23
0.37142857142857144,36.0,21,22,16,23,22
0.2857142857142857,20.0,32,16,23,22,19
0.11428571428571428,13.0,30,23,22,19,7
0.14285714285714285,7.8,23,22,19,7,0
0.3,23.0,2,2,5,7,3
0.37142857142857144,30.0,20,2,3,12,12
0.19999999999999998,48.0,50,3,12,12,19
0.19999999999999998,72.0,37,12,12,19,21
0.3,81.0,44,12,19,21,27
0.37142857142857144,50.0,42,19,21,27,22
0.37142857142857144,60.0,39,21,27,22,15
0.3285714285714285,59.0,40,27,22,15,21
0.3571428571428571,54.0,31,22,15,21,17
0.0857142857142857,47.0,42,15,21,17,13
0.07142857142857142,43.0,42,21,17,13,9
0.09999999999999999,33.0,28,17,13,9,14
0.14285714285714285,25.0,30,13,9,14,19
0.21428571428571427,17.0,31,9,14,19,10
0.15714285714285714,14.0,28,14,19,10,10
0.15714285714285714,11.0,25,19,10,10,17
0.1714285714285714,10.0,19,10,10,17,17
0.14285714285714285,9.9,29,10,17,17,13
0.14285714285714285,7.8,22,17,17,13,2
0.14285714285714285,6.1,32,13,2,6,12
0.14285714285714285,5.6,30,2,6,12,22
0.14285714285714285,16.0,42,6,12,22,19
0.12857142857142856,15.0,21,12,22,19,14
0.0857142857142857,22.0,21,22,19,14,6
0.14285714285714285,22.0,12,19,14,6,16
0.05714285714285714,29.0,12,14,6,16,11
0.0857142857142857,25.0,12,6,16,11,12
0.15714285714285714,27.0,25,16,11,12,0
0.0857142857142857,38.0,33,12,0,6,11
0.19999999999999998,32.0,26,0,6,11,15
0.3,28.0,32,6,11,15,14
0.3,32.0,28,11,15,14,7
0.22857142857142856,26.0,19,15,14,7,5
0.2714285714285714,9.0,34,4,2,6,4
0.18571428571428572,8.2,21,6,4,11,9
0.1714285714285714,7.3,37,4,11,9,13
0.21428571428571427,7.7,49,11,9,13,12
0.14285714285714285,6.6,55,9,13,12,16
0.15714285714285714,3.6,35,13,12,16,13
0.14285714285714285,3.8,36,12,16,13,6
0.15714285714285714,6.7,35,16,13,6,11
0.12857142857142856,13.0,35,13,6,11,9
0.24285714285714283,21.0,34,6,11,9,11
0.22857142857142856,28.0,27,11,9,11,1
0.19999999999999998,35.0,21,11,1,10,7
0.09999999999999999,41.0,17,1,10,7,20
0.24285714285714283,61.0,26,10,7,20,16
0.21428571428571427,84.0,57,7,20,16,27
0.3,82.0,70,20,16,27,30
0.3428571428571428,77.0,85,16,27,30,38
0.3,50.0,72,27,30,38,37
0.09999999999999999,39.0,74,30,38,37,29
0.09999999999999999,24.0,39,38,37,29,27
0.1714285714285714,16.0,54,37,29,27,19
0.22857142857142856,15.0,41,29,27,19,22
0.2714285714285714,14.0,49,27,19,22,22
0.2571428571428571,7.2,34,19,22,22,23
0.22857142857142856,5.0,38,22,22,23,25
0.24285714285714283,7.0,54,22,23,25,21
0.15714285714285714,10.0,50,23,25,21,27
0.14285714285714285,17.0,62,25,21,27,22
0.14285714285714285,13.0,53,21,27,22,27
0.18571428571428572,9.7,49,27,22,27,19
0.09999999999999999,13.0,37,22,27,19,22
0.24285714285714283,29.0,37,27,19,22,21
0.24285714285714283,33.0,27,19,22,21,33
0.22857142857142856,44.0,25,22,21,33,28
0.3285714285714285,64.0,21,21,33,28,28
0.3285714285714285,77.0,59,33,28,28,34
0.3,231.0,58,28,28,34,37
0.11428571428571428,231.0,63,28,34,37,35
0.1714285714285714,0.0,29,34,37,35,35
0.11428571428571428,35.0,29,37,35,35,22
0.24285714285714283,35.0,28,35,35,22,13
0.2714285714285714,42.0,21,35,22,13,15
0.22857142857142856,39.0,23,22,13,15,11
0.24285714285714283,32.0,29,13,15,11,22
0.24285714285714283,22.0,29,15,11,22,17
0.21428571428571427,20.0,24,11,22,17,15
0.18571428571428572,22.0,8,22,17,15,5
0.3285714285714285,20.0,30,15,5,8,6
0.3428571428571428,23.0,30,5,8,6,11
0.2571428571428571,20.0,45,8,6,11,4
0.2714285714285714,19.0,43,4,4,6,10
0.3142857142857143,19.0,40,4,6,10,10
0.3142857142857143,22.0,49,6,10,10,6
0.5142857142857142,26.0,31,10,10,6,3
0.41428571428571426,61.0,12,5,2,8,14
0.37142857142857144,66.0,23,2,8,14,21
0.2857142857142857,72.0,32,8,14,21,22
0.37142857142857144,64.0,53,14,21,22,26
0.1714285714285714,61.0,69,21,22,26,26
0.09999999999999999,59.0,53,22,26,26,25
0.24285714285714283,42.0,33,26,26,25,16
0.3571428571428571,40.0,25,26,25,16,13
0.3428571428571428,47.0,20,25,16,13,6
0.2571428571428571,37.0,30,16,13,6,3
0.2714285714285714,26.0,29,3,4,6,6
0.44285714285714284,22.0,32,4,6,6,5
0.3142857142857143,19.0,22,5,5,9,5
0.39999999999999997,16.0,24,9,5,7,4
0.5428571428571428,22.0,25,7,4,7,13
0.5857142857142856,29.0,36,4,7,13,13
0.557142857142857,41.0,41,7,13,13,20
0.48571428571428565,50.0,23,13,13,20,17
0.5,55.0,20,13,20,17,22
0.6,51.0,23,20,17,22,24
0.5857142857142856,48.0,53,17,22,24,23
0.557142857142857,38.0,54,22,24,23,16
0.5,32.0,47,24,23,16,6
0.48571428571428565,31.0,30,23,16,6,7
0.48571428571428565,30.0,28,16,6,7,7
0.39999999999999997,23.0,26,6,7,7,11
0.37142857142857144,22.0,16,7,7,11,8
0.3285714285714285,18.0,30,7,11,8,8
0.38571428571428573,21.0,25,11,8,8,6
0.3285714285714285,26.0,21,8,8,6,4
0.39999999999999997,20.0,2,6,4,11,9
0.5714285714285714,22.0,7,4,11,9,13
0.45714285714285713,19.0,11,11,9,13,8
0.45714285714285713,19.0,18,9,13,8,5
0.6,21.0,13,8,5,10,8
0.5285714285714286,20.0,14,5,10,8,8
0.5142857142857142,22.0,10,10,8,8,3
0.6142857142857142,29.0,19,3,4,6,9
0.6,34.0,14,4,6,9,8
0.6428571428571428,35.0,32,6,9,8,7
0.7857142857142857,29.0,28,9,8,7,0
0.37142857142857144,29.0,22,0,3,7,10
0.44285714285714284,31.0,29,3,7,10,9
0.41428571428571426,27.0,19,7,10,9,7
0.5,27.0,19,10,9,7,4
0.557142857142857,28.0,22,7,4,11,11
0.557142857142857,26.0,12,4,11,11,11
0.5714285714285714,27.0,40,11,11,11,2
0.5142857142857142,27.0,39,11,2,7,7
0.2857142857142857,26.0,17,2,7,7,10
0.2857142857142857,24.0,29,7,7,10,12
0.37142857142857144,22.0,28,7,10,12,16
0.6714285714285714,23.0,27,10,12,16,13
0.45714285714285713,24.0,17,12,16,13,7
0.45714285714285713,21.0,19,16,13,7,8
0.657142857142857,23.0,21,13,7,8,11
0.6714285714285714,35.0,19,7,8,11,11
0.48571428571428565,43.0,53,8,11,11,11
0.657142857142857,44.0,44,11,11,11,16
0.5428571428571428,39.0,44,11,11,16,11
0.3142857142857143,31.0,22,11,16,11,7
0.24285714285714283,26.0,29,16,11,7,3
0.37142857142857144,20.0,37,3,5,6,2
0.39999999999999997,21.0,8,6,2,6,4
0.2714285714285714,19.0,21,4,4,6,1
0.5285714285714286,38.0,46,6,1,9,14
0.557142857142857,48.0,37,1,9,14,22
0.5428571428571428,53.0,20,9,14,22,17
0.657142857142857,48.0,36,14,22,17,12
0.45714285714285713,47.0,41,22,17,12,7
0.3428571428571428,34.0,51,17,12,7,9
0.3571428571428571,33.0,48,12,7,9,15
0.3285714285714285,28.0,30,7,9,15,31
0.5,25.0,42,9,15,31,35
0.5714285714285714,23.0,49,15,31,35,37
0.41428571428571426,27.0,52,31,35,37,20
0.3285714285714285,25.0,35,35,37,20,10
0.38571428571428573,24.0,19,37,20,10,4
0.42857142857142855,23.0,1,4,2,6,5
0.8142857142857143,21.0,14,6,5,7,2
0.8285714285714285,27.0,15,1,2,14,12
0.7142857142857142,22.0,19,2,14,12,13
0.7285714285714284,20.0,18,14,12,13,8
0.5285714285714286,20.0,12,12,13,8,9
0.37142857142857144,17.0,10,13,8,9,9
0.5714285714285714,20.0,8,8,9,9,3
0.5857142857142856,22.0,23,9,3,15,11
0.45714285714285713,23.0,40,3,15,11,20
0.47142857142857136,24.0,36,15,11,20,10
0.47142857142857136,25.0,22,11,20,10,12
0.45714285714285713,24.0,12,20,10,12,7
0.3,18.0,17,10,12,7,7
0.37142857142857144,16.0,24,12,7,7,5
0.9285714285714285,28.0,22,2,4,7,6
1.0,27.0,33,4,7,6,11
0.7428571428571429,30.0,28,7,6,11,6
0.7142857142857142,29.0,28,6,11,6,9
0.7999999999999999,33.0,27,11,6,9,6
0.7142857142857142,35.0,33,6,9,6,13
0.6285714285714286,30.0,30,9,6,13,11
0.6428571428571428,39.0,38,6,13,11,13
0.5,26.0,40,13,11,13,6
0.5142857142857142,24.0,37,11,13,6,10
0.48571428571428565,24.0,22,13,6,10,4
0.5142857142857142,14.0,44,2,2,10,8
0.6142857142857142,18.0,26,2,10,8,14
0.6,20.0,26,10,8,14,10
0.6285714285714286,22.0,15,8,14,10,19
0.5428571428571428,21.0,37,14,10,19,16
0.5,20.0,42,10,19,16,18
0.5142857142857142,20.0,39,19,16,18,13
0.557142857142857,21.0,39,16,18,13,11
0.6428571428571428,24.0,49,18,13,11,6
0.6285714285714286,30.0,46,13,11,6,15
0.6142857142857142,41.0,34,11,6,15,12
0.557142857142857,48.0,43,6,15,12,18
0.557142857142857,52.0,39,15,12,18,11
0.557142857142857,50.0,42,12,18,11,23
0.5,57.0,32,18,11,23,25
0.47142857142857136,42.0,47,11,23,25,21
0.38571428571428573,37.0,36,23,25,21,20
0.38571428571428573,30.0,46,25,21,20,19
0.3142857142857143,20.0,40,21,20,19,16
0.24285714285714283,15.0,48,20,19,16,19
0.21428571428571427,15.0,42,19,16,19,18
0.22857142857142856,9.6,47,16,19,18,27
0.09999999999999999,9.8,42,19,18,27,15
0.2714285714285714,12.0,35,18,27,15,16
0.2714285714285714,12.0,35,27,15,16,7
0.3142857142857143,10.0,34,15,16,7,13
0.2714285714285714,12.0,25,16,7,13,11
0.2857142857142857,13.0,20,7,13,11,13
0.22857142857142856,13.0,24,13,11,13,6
0.2571428571428571,12.0,31,11,13,6,1
0.41428571428571426,22.0,39,1,5,7,15
0.5285714285714286,33.0,29,5,7,15,9
0.42857142857142855,42.0,29,7,15,9,19
0.3571428571428571,56.0,14,15,9,19,16
0.3285714285714285,65.0,21,9,19,16,26
0.3,69.0,31,19,16,26,23
0.39999999999999997,58.0,49,16,26,23,29
0.21428571428571427,55.0,46,26,23,29,26
0.3142857142857143,50.0,55,23,29,26,27
0.3571428571428571,32.0,60,29,26,27,19
0.18571428571428572,25.0,71,26,27,19,16
0.2714285714285714,26.0,53,27,19,16,13
0.21428571428571427,24.0,44,19,16,13,16
0.18571428571428572,19.0,24,16,13,16,13
0.14285714285714285,13.0,36,13,16,13,16
0.2857142857142857,13.0,18,16,13,16,15
0.3428571428571428,15.0,22,13,16,15,14
0.3,16.0,22,16,15,14,6
0.37142857142857144,18.0,34,15,14,6,4
0.3571428571428571,17.0,36,6,4,9,11
0.3,17.0,31,4,9,11,7
0.3142857142857143,17.0,31,9,11,7,9
0.45714285714285713,20.0,23,11,7,9,14
0.47142857142857136,23.0,15,7,9,14,22
0.37142857142857144,32.0,30,9,14,22,23
0.37142857142857144,44.0,33,14,22,23,22
0.3571428571428571,57.0,43,22,23,22,25
0.2714285714285714,60.0,69,23,22,25,25
0.3,55.0,60,22,25,25,33
0.2571428571428571,61.0,63,25,25,33,34
0.014285714285714285,54.0,44,25,33,34,29
0.15714285714285714,45.0,53,33,34,29,26
0.0857142857142857,38.0,53,34,29,26,25
0.19999999999999998,28.0,49,29,26,25,36
0.14285714285714285,26.0,33,26,25,36,31
0.18571428571428572,17.0,29,25,36,31,27
0.22857142857142856,9.9,30,36,31,27,18
0.18571428571428572,12.0,51,31,27,18,14
0.2714285714285714,14.0,66,27,18,14,6
0.2571428571428571,15.0,44,18,14,6,0
0.19999999999999998,10.0,5,6,0,11,15
0.12857142857142856,8.6,10,0,11,15,18
0.1714285714285714,6.0,25,11,15,18,10
